"Severity","ThreadID","Date","Time","Application","Message"
"INFO","http-nio-8080-exec-3","08/30/2016","14:18:02","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-6","08/30/2016","14:18:05","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-6","08/30/2016","14:18:05","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-1","08/30/2016","14:18:07","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-1","08/30/2016","14:18:07","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-10","08/30/2016","14:18:10","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-10","08/30/2016","14:18:10","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-2","08/30/2016","14:19:06","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-2","08/30/2016","14:19:06","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-8","08/30/2016","14:19:36","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-8","08/30/2016","14:19:36","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-5","08/30/2016","14:19:37","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-5","08/30/2016","14:19:37","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-2","08/30/2016","14:19:40","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-2","08/30/2016","14:19:40","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-5","08/30/2016","14:19:41","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-5","08/30/2016","14:19:41","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-9","08/30/2016","14:19:41","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-9","08/30/2016","14:19:41","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-8","08/30/2016","14:19:47","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-8","08/30/2016","14:19:47","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-7","08/30/2016","14:19:51","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-7","08/30/2016","14:19:51","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-10","08/30/2016","14:21:08","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-10","08/30/2016","14:21:08","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-5","08/30/2016","14:21:43","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
"INFO","http-nio-8080-exec-5","08/30/2016","14:21:43","","Application helm_3D7DA5BE29C754E2494E7B672054F16A started | 0:0:0:0:0:0:0:1"
"INFO","http-nio-8080-exec-9","08/30/2016","14:21:45","","ORM Reloaded because application helm_3D7DA5BE29C754E2494E7B672054F16A was started"
